"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006696","BP","GO:0006696","ergosterol biosynthetic process",30,-0.669098685244224,-2.0271387638608,0.000145894189361624,0.00625230605713509,0.00577122247161999,1130,"tags=53%, list=20%, signal=43%","RSP5/ERG8/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ERG25/ERG5/MOT3/ERG4/ERG26/ERG1/HMG1"
"GO:0016129","BP","GO:0016129","phytosteroid biosynthetic process",30,-0.669098685244224,-2.0271387638608,0.000145894189361624,0.00625230605713509,0.00577122247161999,1130,"tags=53%, list=20%, signal=43%","RSP5/ERG8/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ERG25/ERG5/MOT3/ERG4/ERG26/ERG1/HMG1"
"GO:0097384","BP","GO:0097384","cellular lipid biosynthetic process",30,-0.669098685244224,-2.0271387638608,0.000145894189361624,0.00625230605713509,0.00577122247161999,1130,"tags=53%, list=20%, signal=43%","RSP5/ERG8/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ERG25/ERG5/MOT3/ERG4/ERG26/ERG1/HMG1"
"GO:0000722","BP","GO:0000722","telomere maintenance via recombination",32,-0.656182644837022,-2.02460170015719,0.000150479332113292,0.00640240841811519,0.00590977520893248,30,"tags=12%, list=1%, signal=13%","YRF1-6/YRF1-4/YRF1-1/YRF1-3"
"GO:0008204","BP","GO:0008204","ergosterol metabolic process",34,-0.64978074556341,-2.04393567356424,0.000154635144691124,0.00648590245179651,0.00598684479558171,1130,"tags=53%, list=20%, signal=43%","RSP5/ERG8/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ARE1/ERG25/ERG5/MOT3/ERG4/ERG26/ARE2/ERG1/HMG1"
"GO:0016128","BP","GO:0016128","phytosteroid metabolic process",34,-0.64978074556341,-2.04393567356424,0.000154635144691124,0.00648590245179651,0.00598684479558171,1130,"tags=53%, list=20%, signal=43%","RSP5/ERG8/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ARE1/ERG25/ERG5/MOT3/ERG4/ERG26/ARE2/ERG1/HMG1"
"GO:0016125","BP","GO:0016125","sterol metabolic process",49,-0.583029512182364,-1.99146050247838,0.000178847323199533,0.0074486131648031,0.00687547974879748,1132,"tags=49%, list=20%, signal=39%","OSH7/RSP5/ERG8/NSG2/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ARE1/ERG25/CYB5/ATG26/ERG5/MOT3/ERG4/ERG26/PDR17/ARE2/ERG1/HMG1/YEH1"
"GO:0004674","MF","GO:0004674","protein serine/threonine kinase activity",125,-0.445987898899487,-1.83648240936168,0.000185334957362449,0.00766483173315752,0.00707506138300818,1360,"tags=44%, list=24%, signal=34%","STE20/PRK1/RCK2/GCN2/YCK3/TPK2/VPS15/KIN4/SMK1/YAK1/PKH1/SKY1/HAL5/SIP1/CAK1/PTK1/PHO85/SSK2/IME2/CDC15/MEC1/KIN2/KNS1/PTK2/MPS1/SAK1/VHS1/TEL1/PSK1/FPK1/KSP1/TOR2/SPS1/PKH3/SKS1/SKM1/SAT4/NNK1/SSK22/KKQ8/KIC1/HRK1/AKL1/KIN1/PSK2/PKC1/IRE1/TPK1/RIM15/TOR1/ATG1/SCH9/KIN82/YGK3/FMP48"
"GO:0016301","MF","GO:0016301","kinase activity",217,-0.376049117255635,-1.6630952510194,0.000204446235939392,0.00839649332878866,0.00775042528933984,1533,"tags=45%, list=27%, signal=34%","IPK1/YPK2/PKP2/PIK1/FAB1/SNF1/STE11/PRS1/PKH2/YPD1/STT4/BCK1/STE20/PRK1/RCK2/GCN2/YCK3/TPK2/VPS15/SLN1/KIN4/SMK1/YAK1/YEF1/PKH1/SKY1/CAF120/LSB6/HAL5/ERG8/MSS4/SIP1/KCS1/CAK1/PTK1/PHO85/SSK2/GLK1/HXK2/SCY1/VPS34/ARG82/IME2/CDC15/MEC1/VIP1/KIN2/PRS2/KNS1/MRE11/PTK2/MPS1/SAK1/HXK1/THI6/VHS1/TEL1/PSK1/FPK1/UTR1/KSP1/TOR2/SPS1/PFK2/PKH3/PYK2/SKS1/EKI1/URK1/SKM1/SAT4/NNK1/SSK22/KKQ8/KIC1/HRK1/AKL1/KIN1/PSK2/PKC1/PFK1/IRE1/TPK1/RIM15/PFK27/CDC19/DAK1/TOR1/ATG1/SCH9/KIN82/THI22/THI20/PGK1/NRK1/YGK3/FMP48"
"GO:0000028","BP","GO:0000028","ribosomal small subunit assembly",25,0.711070925721171,2.07615427714531,0.000206585530974421,0.00842584020815674,0.00777751407356333,1228,"tags=76%, list=22%, signal=60%","RPS28B/RPS19B/RPS19A/RPS17A/RPS11B/RPS11A/RPS31/RPS15/RPS12/RPS17B/RPS5/RPS27A/RPS28A/RPS0A/RPS0B/RPS14B/RSM19/RPS27B/ESF2"
"GO:1902495","CC","GO:1902495","transmembrane transporter complex",39,0.629004438740065,2.00141228209655,0.000214069986730454,0.00867130069536921,0.0080040876076722,872,"tags=46%, list=16%, signal=39%","ATP15/ATP14/ATP7/TIM11/FTR1/COX12/ATP19/FET3/ATP20/COX8/ATP18/ATP2/ATP16/ATP4/ATP1/ATP5/ATP17/ATP3"
"GO:0098800","CC","GO:0098800","inner mitochondrial membrane protein complex",33,0.656991149515571,2.01080049641668,0.00021830995663078,0.00878289172458799,0.00810709226700485,1443,"tags=67%, list=26%, signal=50%","TIM12/MIC19/PAM18/INA22/TIM9/MIC12/SSC1/MGR2/PAM16/MIC60/MGE1/MIC10/MGR1/MIC26/TIM44/PAM17/IMP2/INA17/SOM1/YTA12/MIC27/TIM18"
"GO:0008652","BP","GO:0008652","amino acid biosynthetic process",120,0.452784204381822,1.77334525702614,0.000230696278292695,0.00921849857988514,0.00850918136007054,1211,"tags=48%, list=22%, signal=38%","CYS3/MET17/MET16/MET14/TRP4/GDH1/MHT1/ARG1/HOM3/ASN2/IDH1/HIS1/ACO2/SER33/ARO2/MET28/CAR2/IDH2/MET2/SHM2/SAM4/LPD1/ARO9/AAT2/ARG2/ARG8/ARO8/LYS21/HIS7/ILV5/SER2/ARO4/LYS9/THR1/GDH3/MRI1/TRP5/ASN1/LYS4/LEU4/MET22/ARG4/HIS5/STR3/PHA2/ARO7/ALT1/MET1/ORT1/ARG7/URA2/HOM6/TRP2/ARO1/CPA2/LYS14/FPR1"
"GO:0000027","BP","GO:0000027","ribosomal large subunit assembly",43,0.614100070750421,1.98921106848553,0.000236323016787639,0.00937996188779932,0.00865822087644434,1894,"tags=84%, list=34%, signal=56%","RLP24/RPL10/RPL11B/RPL12A/RPL40B/RPL14A/RPL6B/RPL11A/NIP7/RPL40A/MAK21/YVH1/RSA3/RPL25/RPL6A/RPL14B/RPL12B/SPB4/RPL33A/RPL5/DBP10/IPI3/HPM1/SSF2/REX4/BRX1/SQT1/RPF2/RPL3/NOG1/LSG1/SSF1/RSA4/IPI1/MRH4/RPP0"
"GO:0030258","BP","GO:0030258","lipid modification",38,-0.618481443247844,-1.98053033812515,0.000253008227883355,0.00997527106468107,0.00920772399861809,1032,"tags=53%, list=18%, signal=43%","ALE1/CAX4/ECI1/ERG10/OAF1/INP51/PXA1/TCB2/PXP1/IDP3/INP53/TEP1/PXA2/INP52/TES1/ATG26/PIP2/POT1/POX1/FOX2"
"GO:0000322","CC","GO:0000322","storage vacuole",374,-0.319138690331737,-1.50620507183096,0.000274035041024639,0.010592439428887,0.00977740435331117,1105,"tags=29%, list=20%, signal=25%","VCX1/AVT7/COS2/VPS73/NFT1/LSB6/CRR1/YDC1/VTC2/RIM9/ATG18/MTC5/SIP1/TPO3/MTC6/MNT2/SYG1/PHO8/MON1/VPS62/VAC14/HOL1/EGH1/DAP2/AKR2/OPT2/TUL1/TDA7/YPK9/VPS34/TPO2/DCR2/AVT1/VTC3/ATG14/ENO1/SPO1/MNR2/KOG1/VNX1/PRC1/GAS2/VMR1/VAC7/GAP1/AMS1/ERS1/TIR3/SIT1/TOR2/CPR4/ATG22/URA8/PEP5/DAL5/GTR1/VMA6/FMP42/DSC3/PRM4/VBA4/SAG1/PTR2/KNH1/VHC1/MDM1/ATO2/EXG1/TNA1/THI74/YSP3/ZPS1/IZH4/AVT4/ENO2/RNY1/PRB1/PRM5/DDR2/GAS4/NCR1/TOR1/ADP1/AQR1/ATH1/TIR2/SCH9/RTC1/SGA1/VBA1/CWP1/AVT6/BPH1/DAL4/PHM6/PRY1/TFS1/IML1/FRE3/IZH2/TIR4/COS12/NRK1/VTC5/NCA3/TIR1/UGA4/TPO4/FET4/FIT3"
"GO:0000323","CC","GO:0000323","lytic vacuole",374,-0.319138690331737,-1.50620507183096,0.000274035041024639,0.010592439428887,0.00977740435331117,1105,"tags=29%, list=20%, signal=25%","VCX1/AVT7/COS2/VPS73/NFT1/LSB6/CRR1/YDC1/VTC2/RIM9/ATG18/MTC5/SIP1/TPO3/MTC6/MNT2/SYG1/PHO8/MON1/VPS62/VAC14/HOL1/EGH1/DAP2/AKR2/OPT2/TUL1/TDA7/YPK9/VPS34/TPO2/DCR2/AVT1/VTC3/ATG14/ENO1/SPO1/MNR2/KOG1/VNX1/PRC1/GAS2/VMR1/VAC7/GAP1/AMS1/ERS1/TIR3/SIT1/TOR2/CPR4/ATG22/URA8/PEP5/DAL5/GTR1/VMA6/FMP42/DSC3/PRM4/VBA4/SAG1/PTR2/KNH1/VHC1/MDM1/ATO2/EXG1/TNA1/THI74/YSP3/ZPS1/IZH4/AVT4/ENO2/RNY1/PRB1/PRM5/DDR2/GAS4/NCR1/TOR1/ADP1/AQR1/ATH1/TIR2/SCH9/RTC1/SGA1/VBA1/CWP1/AVT6/BPH1/DAL4/PHM6/PRY1/TFS1/IML1/FRE3/IZH2/TIR4/COS12/NRK1/VTC5/NCA3/TIR1/UGA4/TPO4/FET4/FIT3"
"GO:0000324","CC","GO:0000324","fungal-type vacuole",374,-0.319138690331737,-1.50620507183096,0.000274035041024639,0.010592439428887,0.00977740435331117,1105,"tags=29%, list=20%, signal=25%","VCX1/AVT7/COS2/VPS73/NFT1/LSB6/CRR1/YDC1/VTC2/RIM9/ATG18/MTC5/SIP1/TPO3/MTC6/MNT2/SYG1/PHO8/MON1/VPS62/VAC14/HOL1/EGH1/DAP2/AKR2/OPT2/TUL1/TDA7/YPK9/VPS34/TPO2/DCR2/AVT1/VTC3/ATG14/ENO1/SPO1/MNR2/KOG1/VNX1/PRC1/GAS2/VMR1/VAC7/GAP1/AMS1/ERS1/TIR3/SIT1/TOR2/CPR4/ATG22/URA8/PEP5/DAL5/GTR1/VMA6/FMP42/DSC3/PRM4/VBA4/SAG1/PTR2/KNH1/VHC1/MDM1/ATO2/EXG1/TNA1/THI74/YSP3/ZPS1/IZH4/AVT4/ENO2/RNY1/PRB1/PRM5/DDR2/GAS4/NCR1/TOR1/ADP1/AQR1/ATH1/TIR2/SCH9/RTC1/SGA1/VBA1/CWP1/AVT6/BPH1/DAL4/PHM6/PRY1/TFS1/IML1/FRE3/IZH2/TIR4/COS12/NRK1/VTC5/NCA3/TIR1/UGA4/TPO4/FET4/FIT3"
"GO:0034702","CC","GO:0034702","monoatomic ion channel complex",17,0.784969419064838,2.08577161010927,0.000299207280482325,0.0114903367322888,0.0106062129636455,872,"tags=82%, list=16%, signal=70%","ATP15/ATP14/ATP7/TIM11/ATP19/ATP20/ATP18/ATP2/ATP16/ATP4/ATP1/ATP5/ATP17/ATP3"
"GO:0032040","CC","GO:0032040","small-subunit processome",54,0.572537725232172,1.9526338231567,0.000312816806817249,0.0119354748097885,0.01101709989918,1890,"tags=70%, list=34%, signal=47%","RPS6A/RPS9B/BFR2/NOP58/UTP8/SOF1/RPS7B/RPS6B/RPS7A/UTP21/BUD21/HMO1/NOP56/RPS2/UTP4/UTP15/SNR17A/SNU13/EMG1/SNR17B/UTP14/RRP9/SAS10/RPS14B/UTP18/NOP14/RRP5/UTP13/RPS14A/IMP3/NOP1/IMP4/LCP5/DIP2/UTP5/ECM16/RPS9A/FCF1"
"GO:0170034","BP","GO:0170034","L-amino acid biosynthetic process",102,0.479585928153257,1.83650121122182,0.000317903811121758,0.0119750518405992,0.0110536316760136,1211,"tags=48%, list=22%, signal=38%","CYS3/MET17/MET16/MET14/GDH1/MHT1/ARG1/HOM3/ASN2/IDH1/HIS1/ACO2/SER33/MET28/CAR2/IDH2/MET2/SHM2/SAM4/LPD1/ARO9/AAT2/ARG2/ARG8/ARO8/LYS21/HIS7/ILV5/SER2/LYS9/THR1/GDH3/MRI1/ASN1/LYS4/LEU4/MET22/ARG4/HIS5/STR3/PHA2/ARO7/MET1/ORT1/ARG7/HOM6/CPA2/LYS14/FPR1"
"GO:0170038","BP","GO:0170038","proteinogenic amino acid biosynthetic process",102,0.479585928153257,1.83650121122182,0.000317903811121758,0.0119750518405992,0.0110536316760136,1211,"tags=48%, list=22%, signal=38%","CYS3/MET17/MET16/MET14/GDH1/MHT1/ARG1/HOM3/ASN2/IDH1/HIS1/ACO2/SER33/MET28/CAR2/IDH2/MET2/SHM2/SAM4/LPD1/ARO9/AAT2/ARG2/ARG8/ARO8/LYS21/HIS7/ILV5/SER2/LYS9/THR1/GDH3/MRI1/ASN1/LYS4/LEU4/MET22/ARG4/HIS5/STR3/PHA2/ARO7/MET1/ORT1/ARG7/HOM6/CPA2/LYS14/FPR1"
"GO:0003700","MF","GO:0003700","DNA-binding transcription factor activity",168,-0.390396684965864,-1.67866800067173,0.000320812234906268,0.0120081237799726,0.0110841588955623,1101,"tags=36%, list=20%, signal=30%","CBF1/VHR1/ASG1/STP1/SKN7/MGA1/TDA9/WHI5/GLN3/STB5/SUM1/RSC30/CST6/ARG80/RGM1/MCM1/OAF1/UGA3/RME1/STP4/UPC2/FAP1/ARG81/MSN2/PDR1/DAL81/MBP1/TBS1/STB3/ERT1/MIG2/BAS1/HAP1/TOS8/RIM101/ARR1/AZF1/ECM22/TYE7/CHA4/AFT1/MSN4/ZAP1/RSF2/MOT3/SFL1/HMS1/RGT1/PIP2/HMS2/RDR1/TEA1/PHD1/MIG3/RPH1/GAT1/GCR1/SFP1/THI2/DAL80"
"GO:0042592","BP","GO:0042592","homeostatic process",271,-0.348355010586905,-1.58280582381572,0.000323844856160445,0.0120453992410872,0.0111185661969418,1467,"tags=43%, list=26%, signal=33%","TCB1/AIM32/TDA4/GMC1/FRE6/RAV2/COT1/VMA4/MAC1/SNF3/FUN14/PLC1/CCC1/PDR18/PMC1/VPS52/VMA1/PCA1/TPK2/UBP13/UME6/ZRT3/RAD5/MDM31/UFD4/RSP5/AIM14/ICE2/VCX1/SKY1/ATO3/HAL5/ICS3/GPB1/BRL1/LDH1/IZH1/MTM1/GLN3/NHA1/YKE4/TRR2/PHO85/PPZ1/AHP1/CCC2/LPL1/OPT2/GLK1/YPK9/HXK2/SEN1/PGM2/TRK2/GEM1/HUL5/ORM1/TRK1/IZH3/HMX1/UBP2/MNR2/ECM27/DGA1/GIS4/UGA3/VPS54/PTK2/VNX1/HXK1/MDS3/PPZ2/GPB2/VID30/GPR1/UTR1/SIT1/TCB2/PFK2/PSY2/DAL81/ROD1/VMA6/SAT4/KKQ8/VHS3/RAV1/HRK1/PMA1/PFK1/AFT1/ALR1/PMA2/CSF1/VHC1/MEP2/MEP1/ATO2/UBP15/QDR3/RGT1/FRE1/FMP40/GPD1/IZH4/RGT2/PHM8/PMD1/FRE7/GAT1/FRE3/IZH2/POX1/DAL80/VTC5/FRE5"
"GO:1901617","BP","GO:1901617","organic hydroxy compound biosynthetic process",93,-0.4629365059726,-1.8175216953161,0.000348248735947351,0.012872143902454,0.0118816970040984,862,"tags=38%, list=15%, signal=32%","ERG11/ERG10/PDC2/INM2/ARG82/ERG7/VIP1/THI6/ERG9/HMG2/ADH2/ERG25/CYB5/PDC5/ATG26/ERG5/MOT3/ERG4/ERG26/GPP2/PDR17/ERG1/THI22/ADH1/BDH2/HSP33/THI20/HMG1/THI2/PDC1/THI4/BDH1/GPP1/PDC6/SNO2"
"GO:0007007","BP","GO:0007007","inner mitochondrial membrane organization",36,0.645368894534929,2.03083457490778,0.000354744472554026,0.0129062805953283,0.0119132070497077,1019,"tags=53%, list=18%, signal=43%","TIM12/UPS2/MIC19/ATP14/TIM11/TIM13/TIM10/MBA1/TIM9/ATP20/MIC12/TIM8/MGR2/AIM24/MIC60/MIC10/PHB1/MIC26/TOM71"
"GO:0070972","BP","GO:0070972","protein localization to endoplasmic reticulum",56,0.56256855344732,1.9369144480709,0.000354614964149615,0.0129062805953283,0.0119132070497077,1166,"tags=54%, list=21%, signal=43%","SCR1/YET2/SSA4/KAR2/ERP2/ERP1/EMP24/SEC61/LHS1/ERD2/GET3/SPC2/SIL1/SRP102/SEC65/SEC63/ERP3/SEC72/SEC11/SPC3/SRP21/SGT2/STE24/SRP68/ERD1/SRP14/SSS1/YET1/SSA2/MDY2"
"GO:0006793","BP","GO:0006793","phosphorus metabolic process",599,-0.282982833824238,-1.39523351953481,0.000355719265647365,0.0129062805953283,0.0119132070497077,1080,"tags=27%, list=19%, signal=25%","LSB6/SIS2/QNS1/GCY1/VTC2/PTC5/HAL5/ERG8/YEL1/GPB1/CTL1/ALE1/GDE1/PHO81/CAX4/MSS4/SOL2/GPM3/XYL2/PHO8/NTE1/KCS1/CAK1/PTK1/PHO85/VAC14/SSK2/GLK1/HXK2/VPS34/PBN1/PGM2/YSA1/PAH1/INM2/ARG82/IME2/CDC15/GAL80/VTC3/ENO1/SPO1/MEC1/PGS1/VIP1/INP51/KIN2/PRS2/KNS1/MRE11/PTK2/MPS1/SAK1/HXK1/VAC7/POF1/PTP2/THI6/ERG9/VHS1/GPC1/TEL1/PSK1/FPK1/UTR1/KSP1/TOR2/IPT1/SPS1/TCB2/PFK2/GPI2/PKH3/URA8/HMG2/GND1/PYK2/SKS1/EKI1/URK1/IDP3/ADH2/INP53/AMD1/SKM1/SAT4/YND1/CWH43/SOL1/NNK1/SSK22/PHO5/TGL4/KKQ8/VHS3/UGP1/YFT2/TEP1/KIC1/PGC1/INP52/HRK1/AKL1/KIN1/PSK2/TES1/NPP1/PKC1/TYE7/PFK1/AFT1/TPI1/BNA2/IRE1/TPK1/CYR1/NNR1/NDE2/GPM2/PHO87/FBA1/RIM15/SCS7/PFK27/HFA1/TDH2/GPD1/CDC19/ATG15/ENO2/NQM1/DAK1/GPM1/PGI1/TOR1/ATG1/PHM8/PDR17/SCH9/FAA1/KIN82/PTP3/GPD2/TKL2/SPO14/ADH1/THI20/HMG1/SDP1/GND2/PGK1/NRK1/URA10/SOL4/BNA5/ERR1/VTC5/ERR3/TDH1/NCA3/YGK3/FMP48/AAH1/SNO2"
"GO:0097250","BP","GO:0097250","mitochondrial respirasome assembly",54,0.569400542710965,1.94193449553102,0.000364592619197282,0.0131475655483703,0.0121359263360533,1609,"tags=63%, list=29%, signal=45%","COX17/ATP14/QCR7/COX12/INA22/ATP18/CMC1/SDH7/PET191/COA4/SDH6/COA2/COA3/ATP12/QCR9/COA1/COX20/COX14/MZM1/FMC1/MRP7/COX13/INA17/CBP3/MSS51/FMP32/SDH8/ATP23/RCF2/MRPL35/PET100/ATP10/PET117/TAZ1"
"GO:0015791","BP","GO:0015791","polyol transmembrane transport",14,0.800314609315431,2.05199494901036,0.000371951397461907,0.0133316397853922,0.012305836983971,37,"tags=21%, list=1%, signal=21%","HXT13/HXT17/STL1"
"GO:0072524","BP","GO:0072524","pyridine-containing compound metabolic process",88,-0.475572299576023,-1.84213247495224,0.000383818667630446,0.0136741180744967,0.0126219632868199,619,"tags=43%, list=11%, signal=39%","HXK1/POF1/UTR1/PFK2/GND1/PYK2/IDP3/ADH2/SOL1/TYE7/PFK1/TPI1/BNA2/NNR1/NDE2/GPM2/FBA1/PFK27/TDH2/GPD1/CDC19/ENO2/NQM1/GPM1/PGI1/GPD2/TKL2/ADH1/GND2/PGK1/NRK1/SOL4/BNA5/ERR1/ERR3/TDH1/STD1/SNO2"
"GO:0090150","BP","GO:0090150","establishment of protein localization to membrane",115,0.451980461618566,1.76357909445781,0.000390523116133686,0.0138296629270337,0.0127655397432669,1342,"tags=43%, list=24%, signal=34%","SCR1/SSA4/KAR2/TIM12/SEC61/LHS1/TIM13/TIM10/MBA1/BFR1/EGD2/TIM9/SFH5/EGD1/GET3/SWF1/SPC2/TIM8/MGR2/TOM7/SIL1/GCS1/SEC65/SEC63/TOM22/ARL1/SEC72/MSP1/HRI1/BET4/AST1/SEC14/SAM50/MIM2/SRP21/SGT2/STE24/SRP68/VPS74/TOM71/SRP14/SSS1/CSR1/SSA2/MDY2/SAM37/COF1/MDM38/SBH2/SHR5"
"GO:0031967","CC","GO:0031967","organelle envelope",571,0.310020830824275,1.46241580941579,0.000403576231796227,0.0142068442550172,0.0131136988602458,1197,"tags=27%, list=21%, signal=24%","UIP3/PDH1/SFC1/NCE103/GUT2/NDE1/COX17/TIM12/YAT1/NUC1/UPS2/MIC19/MIX17/GNP1/ATP15/ATP14/ZEO1/ICT1/ATP7/MPC3/YHM2/QCR7/TIM11/COX5A/ECM19/TIM13/TIM10/CIR2/COX12/MBA1/PAM18/INA22/CDC31/CYC1/ATP19/TIM9/PET9/ATP20/COX8/TOM40/HSP60/ATP18/PIC2/COX9/TOM6/APQ12/MIC12/ATP2/ATP16/ADK1/CMC2/MIR1/QCR2/CMC1/SSC1/ALO1/TIM8/SDH7/RIB3/COX7/ATP4/COX4/CTS1/MGR2/ODC2/ATP1/ADK2/PAM16/SDH2/ISA2/COX6/ATM1/PET191/COA4/TOM7/ERG29/AIM24/QCR8/ATP5/CYT1/MIC60/SEC63/SDH1/JEM1/SDH4/AIM44/AIM39/TOM22/AIM36/COA2/POR1/SNL1/MSP1/ATP17/MGE1/COA3/MPC1/FIS1/MIA40/ATP12/OMS1/NUP57/VTC1/UPS1/MIC10/MIX14/DRE2/TOM5/ATP3/SAM50/KRE28/COQ5/MEX67/QCR9/COA1/PGA2/MPC2/MIM2/MMR1/POM34/PHB1/RIP1/COX20/COX14/SCP160/MGR1/MDM35/NUP120/COQ10/PGA1/STE24/YMC2/MIC26/PER33/TOM71/PTH2/MTR2/COX11/PCP1/SSS1/QCR10/TIM44/ORT1/NTF2/PTC7/COX13/MAD1/PET54/PAM17/RHO1/IMP2/MRS4/YME2/INA17"
"GO:0015677","BP","GO:0015677","copper ion import",11,-0.831373404035134,-1.97091364600678,0.000415384999117977,0.0145360170697261,0.0134175434782051,284,"tags=55%, list=5%, signal=52%","FRE1/FRE7/CTR1/FRE3/FET4/FRE5"
"GO:0046495","BP","GO:0046495","nicotinamide riboside metabolic process",3,-0.986953892692845,-1.66340385481578,0.000463495779048241,0.0160299066508263,0.0147964857503489,72,"tags=67%, list=1%, signal=66%","NRK1/STD1"
"GO:0070637","BP","GO:0070637","pyridine nucleoside metabolic process",3,-0.986953892692845,-1.66340385481578,0.000463495779048241,0.0160299066508263,0.0147964857503489,72,"tags=67%, list=1%, signal=66%","NRK1/STD1"
"GO:0019541","BP","GO:0019541","propionate metabolic process",3,0.98479699517081,1.62507217369937,0.000492283086705892,0.0168286830912061,0.0155338003508169,88,"tags=100%, list=2%, signal=98%","PDH1/CIT3/ICL2"
"GO:0005774","CC","GO:0005774","vacuolar membrane",255,-0.339171700933765,-1.53341342002454,0.000492090723293811,0.0168286830912061,0.0155338003508169,1502,"tags=37%, list=27%, signal=29%","AVO2/FAB1/VAM6/SNF1/YPT10/HES1/VPS41/FRE6/PEP7/PIB1/COT1/VMA4/AGP2/SMA2/ATG11/CCC1/AVO1/PMC1/FCY2/YCK3/VMA1/ECM38/VPS15/PHO91/ZRT3/ERV2/TCO89/VCX1/AVT7/VPS73/NFT1/LSB6/YDC1/VTC2/ATG18/MTC5/SIP1/TPO3/MNT2/SYG1/PHO8/MON1/VPS62/VAC14/EGH1/SEA4/DAP2/AKR2/TDA7/YPK9/VPS34/TPO2/CCZ1/AVT1/VTC3/ATG14/BIT61/MNR2/KOG1/VNX1/VMR1/VAC7/AMS1/ERS1/SIT1/TOR2/ATG22/PEP5/GTR1/TSC11/VMA6/FMP42/VBA4/SWH1/NPR2/ATG32/VHC1/VPS13/ATG15/AVT4/NCR1/TOR1/ADP1/ATG1/SCH9/RTC1/VBA1/AVT6/BPH1/PHM6/TFS1/IML1/VTC5/UGA4/TPO4"
"GO:0006312","BP","GO:0006312","mitotic recombination",53,-0.538222207366398,-1.86153124346468,0.000509481348153568,0.0173165097297713,0.0159840911767961,303,"tags=11%, list=5%, signal=11%","IRC15/MSH3/YRF1-6/YRF1-4/YRF1-1/YRF1-3"
"GO:0009894","BP","GO:0009894","regulation of catabolic process",159,-0.3880746032855,-1.64520761716431,0.000525203455805525,0.0177488756436221,0.0163831887026012,1673,"tags=48%, list=30%, signal=34%","CCR4/ITT1/PUT3/PAN2/ATG17/PKP1/NPR3/MTR4/RTS1/CDC55/PKP2/PIK1/SNF1/HEL1/PKH2/PIB1/MAC1/SPT5/ATG11/SCM3/VPS52/RRP43/PCL6/DCP2/PKH1/RSP5/EPL1/NAB6/DCS1/POP2/PHO85/PUF3/ARG80/PDC2/BLM10/ATG23/WHI4/MGA2/PAT1/OAF1/PPH22/KOG1/SPT10/IGD1/KSP1/TOR2/IPT1/DAL81/EDC2/GTR1/CDC39/PCL7/MPT5/NGR1/JSN1/PKC1/TYE7/FAR11/DBP2/DCS2/NPR2/TPK1/SKN1/PUF2/RIM15/PFK27/PIP2/TOR1/ATG1/TPS2/RTC1/RPH1/CLG1/IML1/PTC6/AMA1"
"GO:0016042","BP","GO:0016042","lipid catabolic process",62,-0.525500450803687,-1.85718160923328,0.000530070274598029,0.0178115659316633,0.0164410552874724,1078,"tags=52%, list=19%, signal=42%","YDC1/LDH1/GDE1/SPS19/ECI1/NTE1/EGH1/LPL1/ERG10/PAH1/SPO1/OAF1/PXA1/LIH1/MGL2/PXP1/IDP3/TGL4/YFT2/PXA2/PGC1/TES1/TGL5/YPC1/PIP2/ATG15/POT1/SPO14/POX1/YEH1/FOX2/EEB1"
"GO:0005261","MF","GO:0005261","monoatomic cation channel activity",24,0.693856275958711,1.9939452608602,0.000540525566994697,0.0180602723345008,0.0166706249802825,872,"tags=58%, list=16%, signal=49%","ATP15/ATP14/ATP7/TIM11/ATP19/ATP20/ATP18/ATP2/ATP16/ATP4/ATP1/ATP5/ATP17/ATP3"
"GO:0008610","BP","GO:0008610","lipid biosynthetic process",215,-0.363567356298679,-1.60559663207097,0.000593324483977269,0.0197130393159639,0.0181962198338623,1130,"tags=30%, list=20%, signal=25%","RSP5/GAB1/LSB6/YDC1/ERG8/YEL1/ALE1/NSG2/ERG28/CAX4/MSS4/ERG27/NTE1/KCS1/PHO85/VAC14/ERG11/VPS34/ERG10/PBN1/PAH1/INM2/ARG82/ORM1/ERG7/PGS1/DGA1/INP51/VAC7/ERG9/GPC1/MGL2/IPT1/TMA17/GPI2/ELO1/HMG2/EKI1/TSC11/INP53/CWH43/ERG25/YFT2/CEM1/INP52/CYB5/LAC1/ATG26/ERG5/SKN1/MOT3/SCS7/ERG4/YPC1/ERG26/HFA1/TOR1/PDR17/ERG1/SCH9/HTD2/SPO14/HMG1/OLE1/EEB1"
